OBJECTID,INODE,JNODE,LENGTH,LANES
713,12385,12345,0.16000000000,1
714,12346,12339,0.38000000000,1
715,11710,11704,0.11000000000,1
716,11214,11096,0.33000000000,1
717,12349,12340,0.26000000000,2
718,12286,12351,0.22000000000,2
719,14696,14769,0.16000000000,2
720,11563,11613,0.07000000000,2
721,11635,11680,0.15000000000,1
722,14712,14713,0.45000000000,4
723,12666,12821,0.66000000000,2
724,14737,14736,0.07000000000,2
725,15212,15213,0.14000000000,2
726,12452,12450,0.07000000000,1
727,12452,12456,0.09000000000,1
728,15215,12180,0.13000000000,2
729,11090,11091,0.18000000000,2
730,15217,15218,0.09000000000,4
731,11268,11264,0.35000000000,1
732,11268,11267,0.12000000000,1
733,11168,11174,0.53000000000,2
734,11168,11173,0.15000000000,2
735,11283,11116,0.49000000000,3
736,12237,12224,0.08000000000,1
737,12119,12117,0.11000000000,2
738,12121,12132,0.05000000000,2
739,11141,11137,0.26000000000,2
740,12451,12447,0.09000000000,1
741,11685,11675,0.06000000000,1
742,11549,11579,0.09000000000,2
743,11506,11590,0.20000000000,1
744,12716,12863,0.56000000000,1
745,11332,11259,0.12000000000,1
746,12642,12619,0.25000000000,3
747,15219,15210,0.07000000000,1
748,11497,11496,0.51000000000,2
749,11668,11505,0.50000000000,2
750,11960,11930,0.12000000000,2
751,14759,11877,0.17000000000,2
752,11082,11080,0.21000000000,2
753,5176,5338,0.18000000000,3
754,11496,11717,0.70000000000,2
755,12362,12358,0.07000000000,1
756,12362,12352,0.29000000000,1
757,4964,4979,0.20000000000,2
758,11283,11355,0.17000000000,3
759,12318,12275,0.25000000000,1
760,11775,2520,0.13000000000,3
761,10939,11104,0.50000000000,3
762,12151,12167,0.07000000000,1
763,15260,12033,0.17000000000,2
764,12513,12401,0.37000000000,1
765,12520,12505,0.08000000000,1
766,2519,5700,0.22000000000,3
767,11147,11101,0.10000000000,1
768,12349,12336,0.51000000000,2
769,12318,12334,0.34000000000,1
770,5981,6124,0.27000000000,3
771,11077,11113,0.19000000000,3
772,11550,14786,0.09000000000,5
773,12521,12524,0.50000000000,2
774,11721,11623,0.11000000000,3
775,12503,12629,0.51000000000,1
776,11913,5744,0.15000000000,1
777,11476,11501,0.06000000000,1
778,12173,15227,0.17000000000,3
779,11109,11110,0.19000000000,2
780,12267,12218,0.23000000000,2
781,12108,12182,0.29000000000,2
782,14460,12354,0.27000000000,1
783,11495,4964,0.20000000000,2
784,12373,12376,0.11000000000,2
785,12484,12491,0.05000000000,1
786,11903,11782,0.36000000000,1
787,11748,2615,0.17000000000,2
788,2533,2568,0.07000000000,1
789,12507,12541,0.18000000000,2
790,12334,12396,0.18000000000,1
791,11905,11910,0.08000000000,2
792,11951,11870,0.14000000000,2
793,11055,11027,0.12000000000,1
794,12725,12758,0.13000000000,2
795,12180,12174,0.50000000000,1
796,12628,12629,0.33000000000,1
797,12099,12100,0.12000000000,3
798,12411,12402,0.06000000000,1
799,11238,11313,0.14000000000,1
800,12103,12355,1.01000000000,1
801,11104,11098,0.25000000000,2
802,14748,14750,0.14000000000,5
803,12109,12191,0.35000000000,3
804,11931,11936,0.05000000000,2
805,11313,11238,0.14000000000,1
806,11958,11981,0.14000000000,2
807,11438,11402,0.09000000000,1
808,11816,11864,0.12000000000,3
809,12455,12494,0.10000000000,2
810,12623,12614,0.31000000000,4
811,12098,12102,0.12000000000,3
812,11679,14190,0.20000000000,5
813,12196,15228,0.04000000000,2
814,12505,12464,0.15000000000,1
815,12393,12402,0.05000000000,1
816,11376,11418,0.13000000000,1
817,12184,12200,0.07000000000,1
818,12523,12532,0.05000000000,1
819,12519,12551,0.19000000000,2
820,14690,14689,0.68000000000,3
821,11770,11783,0.07000000000,2
822,11821,5694,0.38000000000,3
823,11362,11326,0.14000000000,1
824,15236,15238,0.44000000000,3
825,12547,12554,0.14000000000,1
826,12549,12532,0.12000000000,1
827,11205,11143,0.13000000000,2
828,12217,12115,0.46000000000,2
829,11046,5202,0.18000000000,1
830,14774,14775,0.07000000000,1
831,11884,11848,0.17000000000,2
832,11274,11261,0.06000000000,1
833,12656,12582,0.37000000000,1
834,15259,15260,0.12000000000,2
835,12612,12617,0.50000000000,3
836,11929,11940,0.09000000000,2
837,11714,11699,0.23000000000,1
838,4964,11495,0.20000000000,2
839,12615,12613,0.50000000000,2
840,11561,11566,0.31000000000,2
841,11967,11952,0.08000000000,1
842,12261,12275,0.05000000000,1
843,12491,12504,0.08000000000,1
844,5341,5347,0.21000000000,3
845,12724,12725,0.11000000000,2
846,12724,12722,0.12000000000,2
847,11093,11299,0.51000000000,2
848,12553,12536,0.14000000000,1
849,11089,10854,0.75000000000,2
850,12033,12025,0.26000000000,1
851,11737,11729,0.06000000000,2
852,11507,11494,0.50000000000,2
853,11178,11147,0.13000000000,1
854,11742,11736,0.06000000000,2
855,11690,11696,0.10000000000,5
856,12014,12034,0.08000000000,1
857,11782,11624,0.51000000000,1
858,12497,12503,0.69000000000,1
859,15258,15259,0.12000000000,2
860,12334,12318,0.34000000000,1
861,11878,11853,0.37000000000,5
862,11171,11163,0.24000000000,2
863,12377,12376,0.06000000000,2
864,15242,15243,0.29000000000,3
865,11335,11554,0.52000000000,2
866,12439,12432,0.04000000000,1
867,12043,11987,0.15000000000,2
868,12664,12656,0.24000000000,1
869,11821,11823,0.53000000000,3
870,10974,11103,0.45000000000,2
871,12394,12392,0.35000000000,1
872,12394,12397,1.08000000000,1
873,6124,12222,0.37000000000,3
874,14795,14796,0.07000000000,1
875,12405,12389,0.09000000000,2
876,12353,12363,0.12000000000,1
877,11687,11604,0.29000000000,3
878,12385,12393,0.04000000000,1
879,12104,12071,0.02000000000,1
880,11579,11592,0.13000000000,2
881,11942,11936,0.06000000000,2
882,11342,11323,0.09000000000,1
883,12478,12521,0.17000000000,1
884,12631,12629,0.31000000000,1
885,12338,12471,0.44000000000,3
886,14750,14756,0.46000000000,5
887,11755,11740,0.05000000000,2
888,12214,6882,0.16000000000,3
889,12357,12391,0.15000000000,2
890,12507,12461,0.15000000000,2
891,12456,12451,0.07000000000,1
892,11848,11884,0.17000000000,2
893,12469,12466,0.07000000000,1
894,12432,12439,0.04000000000,1
895,2274,11781,0.27000000000,2
896,11603,11599,0.13000000000,1
897,12461,12507,0.15000000000,2
898,11163,11171,0.24000000000,2
899,12716,12718,0.22000000000,1
900,11569,11583,0.08000000000,2
901,14052,12623,0.37000000000,4
902,12618,12617,0.56000000000,3
903,11667,11668,0.17000000000,1
904,11114,11116,0.38000000000,3
905,15234,15224,0.25000000000,2
906,11259,11252,0.09000000000,1
907,11191,11187,0.36000000000,2
908,11520,11441,0.14000000000,2
909,12479,15257,0.08000000000,1
910,11590,11506,0.20000000000,1
911,11832,11831,0.50000000000,3
912,11810,11721,0.47000000000,3
913,14754,15211,0.19000000000,5
914,15240,12766,0.07000000000,1
915,11543,11447,0.18000000000,1
916,12079,12043,0.11000000000,2
917,11376,11348,0.10000000000,1
918,12634,12679,0.37000000000,1
919,12679,12634,0.37000000000,1
920,11279,11315,0.05000000000,1
921,12493,12513,0.45000000000,1
922,11289,11294,0.19000000000,1
923,11825,12117,1.02000000000,2
924,11122,5453,0.07000000000,3
925,12527,15233,0.33000000000,3
926,12242,12348,0.38000000000,2
927,2568,11651,0.07000000000,1
928,11711,11707,0.48000000000,5
929,12034,12047,0.18000000000,1
930,11359,11477,0.26000000000,1
931,12876,12843,0.32000000000,2
932,12353,12354,0.33000000000,1
933,11511,11501,0.63000000000,2
934,12471,12552,0.38000000000,3
935,11060,10934,0.43000000000,1
936,12339,12220,0.51000000000,3
937,11575,11559,0.23000000000,4
938,11925,11952,0.11000000000,1
939,12235,12223,0.20000000000,1
940,11263,11260,0.23000000000,1
941,15257,12495,0.18000000000,2
942,11303,11298,0.09000000000,1
943,11714,11766,0.08000000000,1
944,15223,15231,0.52000000000,3
945,11566,11855,0.67000000000,2
946,14104,14105,0.11000000000,1
947,14794,14796,0.26000000000,4
948,11687,11685,0.17000000000,1
949,12549,12624,0.20000000000,1
950,11315,11311,0.09000000000,1
951,11142,11146,0.18000000000,2
952,11142,11143,0.14000000000,2
953,11416,11399,0.04000000000,1
954,12055,12011,0.20000000000,2
955,12170,12203,0.15000000000,1
956,12274,12259,0.12000000000,3
957,14787,11561,0.08000000000,2
958,11409,11303,0.31000000000,1
959,11709,11759,1.00000000000,4
960,11092,11064,0.07000000000,1
961,12149,12117,0.14000000000,2
962,11287,11496,0.50000000000,2
963,12229,12227,0.21000000000,3
964,12604,12541,0.25000000000,2
965,11707,2676,0.24000000000,2
966,11934,11971,0.14000000000,1
967,12121,12103,0.25000000000,2
968,11141,11145,0.09000000000,2
969,11505,11497,0.50000000000,2
970,11814,11831,0.27000000000,3
971,11739,11668,0.17000000000,2
972,11248,11259,0.03000000000,1
973,11662,11626,0.16000000000,4
974,15235,12376,0.04000000000,2
975,12002,12015,0.24000000000,2
976,14762,14738,0.13000000000,2
977,12363,12353,0.12000000000,1
978,12363,12351,0.05000000000,1
979,12354,12615,1.01000000000,2
980,12621,12643,0.25000000000,2
981,12697,12698,0.01000000000,1
982,11864,11816,0.12000000000,3
983,12110,12102,0.51000000000,3
984,12315,12392,0.21000000000,1
985,11785,11630,0.40000000000,3
986,2719,11708,0.52000000000,5
987,12291,12273,0.09000000000,1
988,11305,11297,0.13000000000,1
989,2209,2274,0.35000000000,5
990,11776,11760,0.36000000000,2
991,12151,12110,0.15000000000,1
992,12224,12219,0.03000000000,1
993,12480,12486,0.05000000000,1
994,11817,11810,0.43000000000,2
995,12491,12484,0.05000000000,1
996,14051,14066,0.42000000000,3
997,11740,11728,0.07000000000,2
998,11704,11720,0.06000000000,1
999,12167,12151,0.07000000000,1
1000,11657,11659,0.56000000000,5
1001,11581,14721,0.19000000000,4
1002,12095,12059,0.22000000000,3
1003,11816,11781,0.23000000000,3
1004,11245,11462,0.18000000000,2
1005,11738,11822,0.30000000000,1
1006,11101,11072,0.05000000000,1
1007,12912,12916,0.35000000000,2
1008,12446,12434,0.10000000000,2
1009,11297,11305,0.13000000000,1
1010,14290,11870,0.28000000000,1
1011,12701,12664,0.25000000000,1
1012,2533,2516,0.17000000000,3
1013,11313,11402,0.40000000000,1
1014,12471,12338,0.44000000000,3
1015,12442,12466,0.12000000000,1
1016,11694,11712,0.11000000000,2
1017,11521,11542,0.04000000000,1
1018,11904,11785,0.35000000000,2
1019,11254,11215,0.12000000000,1
1020,12411,12432,0.10000000000,1
1021,12857,12845,0.12000000000,1
1022,12206,12223,0.16000000000,1
1023,11177,11196,0.06000000000,1
1024,11522,11290,0.53000000000,2
1025,11797,11835,0.05000000000,2
1026,12237,12253,0.08000000000,1
1027,11867,11870,0.12000000000,2
1028,12109,12107,0.57000000000,3
1029,12366,12359,0.16000000000,2
1030,11930,11891,0.17000000000,2
1031,12254,12201,0.28000000000,2
1032,12623,12624,0.50000000000,4
1033,14712,11187,0.31000000000,1
1034,12479,12524,0.03000000000,4
1035,12107,12030,0.27000000000,1
1036,11719,11715,0.10000000000,3
1037,12614,14061,0.12000000000,1
1038,11303,11409,0.31000000000,1
1039,11276,11348,0.17000000000,1
1040,12351,12461,0.41000000000,2
1041,12542,12534,0.08000000000,3
1042,12551,12621,0.20000000000,2
1043,11748,11739,0.10000000000,2
1044,12718,12716,0.22000000000,1
1045,12351,12286,0.22000000000,2
1046,12464,12445,0.04000000000,1
1047,12549,12543,0.35000000000,1
1048,14768,14767,0.42000000000,4
1049,11475,11541,0.18000000000,1
1050,11960,11969,0.24000000000,2
1051,2450,11721,0.19000000000,1
1052,11396,11346,0.15000000000,1
1053,2599,2593,0.33000000000,1
1054,11215,11254,0.12000000000,1
1055,11728,11740,0.07000000000,2
1056,12612,12621,0.75000000000,3
1057,11843,11897,0.14000000000,1
1058,12624,12623,0.50000000000,4
1059,12657,12693,0.40000000000,2
1060,11060,11096,0.08000000000,1
1061,12261,12244,0.07000000000,1
1062,11730,11731,0.08000000000,1
1063,12557,12447,0.47000000000,1
1064,11744,11676,0.23000000000,2
1065,12497,12319,0.53000000000,2
1066,12176,12123,0.25000000000,2
1067,14777,14778,0.07000000000,1
1068,11106,5202,0.13000000000,3
1069,11541,11475,0.18000000000,1
1070,11455,11497,0.10000000000,1
1071,4979,5031,0.10000000000,1
1072,12609,12497,0.49000000000,2
1073,12513,12493,0.45000000000,1
1074,11523,11522,0.09000000000,2
1075,11961,11945,0.11000000000,2
1076,14747,14750,0.10000000000,1
1077,14747,14751,0.18000000000,1
1078,2564,2566,0.10000000000,2
1079,2005,11204,0.08000000000,1
1080,11618,11624,0.07000000000,1
1081,11734,11687,0.08000000000,3
1082,12725,12724,0.11000000000,2
1083,11501,11511,0.63000000000,2
1084,11936,11931,0.05000000000,2
1085,11546,11542,0.07000000000,1
1086,11783,11821,0.12000000000,2
1087,12068,12049,0.13000000000,2
1088,12222,12214,0.18000000000,3
1089,12115,12117,0.51000000000,3
1090,12115,12110,0.49000000000,3
1091,12157,12095,0.16000000000,3
1092,12635,12628,0.14000000000,1
1093,12067,12032,0.52000000000,1
1094,12209,12166,0.20000000000,2
1095,12191,12227,0.09000000000,3
1096,11418,11376,0.13000000000,1
1097,15239,15242,0.61000000000,3
1098,11506,11435,0.14000000000,1
1099,12494,12455,0.10000000000,2
1100,12422,12424,0.08000000000,1
1101,5058,5101,0.13000000000,1
1102,11503,11523,0.16000000000,2
1103,11251,11335,0.15000000000,2
1104,11891,11930,0.17000000000,2
1105,12094,12099,0.51000000000,3
1106,11755,11770,0.06000000000,2
1107,11183,11082,0.24000000000,1
1108,12334,12174,0.75000000000,1
1109,11870,11951,0.14000000000,2
1110,11501,11496,0.54000000000,2
1111,11685,11687,0.17000000000,1
1112,11770,11755,0.06000000000,2
1113,12758,12763,0.12000000000,2
1114,12289,12274,0.08000000000,3
1115,11848,11744,0.29000000000,2
1116,11718,2719,0.18000000000,4
1117,11569,11554,0.05000000000,2
1118,11290,11522,0.53000000000,2
1119,12528,12524,0.08000000000,2
1120,14724,11703,0.14000000000,4
1121,11952,11925,0.11000000000,1
1122,11855,11854,0.12000000000,1
1123,11837,11825,0.21000000000,2
1124,12419,12405,0.05000000000,2
1125,11347,11361,0.06000000000,1
1126,12851,12868,0.29000000000,2
1127,14782,14779,0.22000000000,4
1128,11751,11735,0.20000000000,5
1129,11226,11251,0.07000000000,2
1130,12098,12221,0.55000000000,3
1131,11176,11174,0.07000000000,2
1132,12503,12497,0.69000000000,1
1133,11290,11282,0.08000000000,1
1134,11178,11193,0.05000000000,1
1135,11496,11287,0.50000000000,2
1136,11890,11884,0.08000000000,1
1137,14699,14700,0.09000000000,3
1138,12624,12549,0.20000000000,1
1139,14793,14788,0.31000000000,5
1140,12034,12014,0.08000000000,1
1141,12181,12188,0.03000000000,3
1142,12168,12170,0.82000000000,1
1143,14778,11563,0.07000000000,1
1144,11831,11843,0.12000000000,1
1145,11287,11289,0.28000000000,1
1146,11137,14501,0.48000000000,2
1147,5101,5176,0.50000000000,3
1148,11583,11569,0.08000000000,2
1149,11448,11493,0.11000000000,1
1150,12457,12469,0.07000000000,1
1151,11135,11137,0.29000000000,2
1152,12582,12656,0.37000000000,1
1153,12166,12113,0.22000000000,2
1154,12541,12604,0.25000000000,2
1155,11890,11927,0.15000000000,1
1156,11447,11543,0.18000000000,1
1157,11696,11711,0.19000000000,5
1158,12117,12115,0.51000000000,3
1159,12117,12119,0.11000000000,2
1160,11305,11321,0.15000000000,1
1161,14792,11611,0.04000000000,3
1162,11185,11186,0.17000000000,1
1163,11891,11835,0.21000000000,2
1164,12358,12362,0.07000000000,1
1165,2566,2582,0.07000000000,1
1166,12868,12879,0.06000000000,2
1167,11897,11843,0.14000000000,1
1168,12845,12857,0.12000000000,1
1169,11181,11176,0.20000000000,2
1170,11205,11286,0.28000000000,2
1171,11101,11147,0.10000000000,1
1172,12515,12634,0.50000000000,2
1173,12685,12690,0.08000000000,1
1174,5058,4964,0.10000000000,1
1175,11723,11669,0.16000000000,1
1176,11971,11934,0.14000000000,1
1177,12217,12286,0.33000000000,2
1178,11725,11710,0.13000000000,1
1179,12110,12151,0.15000000000,1
1180,11214,11248,0.11000000000,1
1181,11940,11945,0.06000000000,2
1182,11294,11295,0.14000000000,1
1183,12108,12103,1.22000000000,2
1184,11080,11086,0.19000000000,2
1185,11080,11082,0.21000000000,2
1186,12396,12334,0.18000000000,1
1187,14733,14724,0.11000000000,4
1188,2674,2702,0.33000000000,1
1189,12098,12106,0.38000000000,3
1190,11177,11160,0.06000000000,1
1191,11215,11196,0.06000000000,1
1192,12426,12450,0.07000000000,1
1193,2005,11170,0.05000000000,1
1194,11704,11710,0.11000000000,1
1195,5738,5803,0.24000000000,3
1196,11441,11381,0.14000000000,2
1197,14753,11762,0.14000000000,1
1198,14794,11630,0.28000000000,1
1199,11146,11142,0.18000000000,2
1200,11146,11145,0.08000000000,2
1201,11822,11738,0.30000000000,1
1202,15232,12417,0.18000000000,1
1203,12098,12049,0.16000000000,3
1204,12218,12267,0.23000000000,2
1205,12632,12609,0.09000000000,2
1206,11174,11168,0.53000000000,2
1207,11611,11564,0.14000000000,3
1208,11276,11183,0.25000000000,1
1209,12767,12763,0.06000000000,2
1210,12767,12768,0.02000000000,2
1211,11905,11877,0.09000000000,2
1212,14772,14773,0.02000000000,2
1213,15214,12145,0.10000000000,3
1214,11254,11267,0.03000000000,1
1215,2543,11718,1.10000000000,4
1216,12405,12408,0.04000000000,1
1217,12180,12196,0.07000000000,2
1218,11292,11275,0.11000000000,1
1219,12037,12035,0.11000000000,1
1220,11116,11283,0.49000000000,3
1221,12346,12317,0.02000000000,1
1222,11264,11268,0.35000000000,1
1223,11264,11265,0.07000000000,1
1224,11710,11725,0.13000000000,1
1225,11448,11416,0.06000000000,1
1226,12611,12635,0.14000000000,2
1227,14052,14055,0.19000000000,4
1228,11296,11300,0.13000000000,1
1229,12397,12360,0.30000000000,1
1230,14692,14697,0.13000000000,3
1231,14692,14693,0.15000000000,4
1232,11612,14763,0.07000000000,3
1233,11814,11816,0.24000000000,3
1234,12105,12107,0.18000000000,2
1235,12343,12340,0.24000000000,2
1236,12343,12348,0.50000000000,2
1237,11978,12032,0.19000000000,1
1238,12253,12237,0.08000000000,1
1239,12795,12767,0.07000000000,2
1240,11660,11590,0.28000000000,1
1241,12174,12180,0.50000000000,1
1242,11110,11109,0.19000000000,2
1243,11533,14468,0.30000000000,1
1244,11137,11141,0.26000000000,2
1245,11402,11438,0.09000000000,1
1246,12002,12049,0.20000000000,3
1247,14114,11535,0.10000000000,1
1248,14762,14765,0.13000000000,3
1249,12483,12489,0.04000000000,1
1250,11883,11892,0.56000000000,1
1251,11361,11347,0.06000000000,1
1252,12610,12608,0.19000000000,2
1253,12621,12619,0.75000000000,4
1254,12621,12612,0.75000000000,3
1255,11669,11723,0.16000000000,1
1256,11706,11679,0.42000000000,5
1257,14717,11410,0.12000000000,3
1258,11096,11097,0.11000000000,2
1259,11096,11094,0.17000000000,2
1260,12191,12109,0.35000000000,3
1261,14044,12221,0.27000000000,3
1262,12376,12373,0.11000000000,2
1263,12376,12377,0.06000000000,2
1264,12197,12181,0.04000000000,3
1265,11261,11274,0.06000000000,1
1266,12450,12452,0.07000000000,1
1267,12621,12551,0.20000000000,2
1268,11245,14709,0.30000000000,2
1269,11291,11308,0.05000000000,1
1270,12626,12684,0.62000000000,2
1271,12109,12081,0.18000000000,3
1272,11252,11259,0.09000000000,1
1273,11252,11256,0.06000000000,1
1274,12049,12098,0.16000000000,3
1275,12271,12300,0.18000000000,1
1276,14780,11563,0.05000000000,2
1277,2538,2557,0.11000000000,3
1278,12300,12315,0.10000000000,1
1279,11320,11319,0.25000000000,1
1280,11735,11734,0.22000000000,2
1281,11320,11314,0.06000000000,1
1282,11187,11186,0.10000000000,2
1283,12506,12547,0.23000000000,3
1284,12503,12515,0.50000000000,1
1285,11522,11604,0.23000000000,3
1286,15208,15209,0.10000000000,2
1287,11762,11733,0.09000000000,4
1288,14767,14725,0.15000000000,4
1289,11877,14759,0.17000000000,2
1290,11738,11720,0.05000000000,1
1291,11961,11963,0.12000000000,2
1292,12555,12554,0.24000000000,1
1293,11870,11867,0.12000000000,2
1294,12615,12354,1.01000000000,2
1295,12113,12114,0.44000000000,3
1296,12607,12615,0.30000000000,3
1297,12826,12687,0.43000000000,1
1298,12319,12182,0.69000000000,2
1299,11298,11303,0.09000000000,1
1300,12468,12472,0.07000000000,1
1301,12468,12471,0.06000000000,1
1302,11170,2005,0.05000000000,1
1303,11265,11264,0.07000000000,1
1304,11516,11511,0.04000000000,1
1305,11785,11904,0.35000000000,2
1306,11867,11788,0.10000000000,2
1307,11835,11891,0.21000000000,2
1308,12024,11969,0.26000000000,2
1309,14776,14777,0.11000000000,1
1310,11564,11511,0.12000000000,3
1311,12345,12385,0.16000000000,1
1312,11274,11293,0.06000000000,1
1313,12108,11904,0.77000000000,2
1314,11775,14104,0.06000000000,1
1315,14784,14776,0.26000000000,5
1316,14779,11581,1.62000000000,4
1317,11512,11551,0.10000000000,3
1318,12035,15208,0.16000000000,2
1319,11181,11186,0.28000000000,2
1320,12488,12477,0.05000000000,1
1321,11493,11448,0.11000000000,1
1322,11823,11822,0.49000000000,3
1323,11823,11821,0.53000000000,3
1324,12081,12109,0.18000000000,3
1325,12419,12434,0.08000000000,2
1326,14766,11615,0.12000000000,4
1327,11766,11847,0.22000000000,1
1328,11119,11116,0.43000000000,2
1329,12617,12815,1.00000000000,3
1330,11326,11219,0.21000000000,1
1331,14732,14741,0.06000000000,1
1332,14770,14765,0.19000000000,1
1333,12523,12504,0.13000000000,1
1334,11675,11685,0.06000000000,1
1335,12377,15234,0.04000000000,2
1336,12448,12447,0.03000000000,1
1337,11651,11648,0.10000000000,2
1338,12409,12377,0.15000000000,2
1339,12233,12244,0.08000000000,1
1340,11095,11093,0.20000000000,2
1341,11095,11094,0.13000000000,2
1342,11630,11627,0.05000000000,3
1343,12489,12486,0.07000000000,1
1344,12489,12483,0.04000000000,1
1345,14756,14755,0.08000000000,5
1346,12463,12472,0.07000000000,1
1347,12315,12300,0.10000000000,1
1348,11168,11323,0.37000000000,1
1349,15248,15249,0.11000000000,3
1350,12392,12315,0.21000000000,1
1351,12821,12666,0.66000000000,2
1352,11216,11193,0.07000000000,1
1353,12035,12033,0.12000000000,1
1354,12035,12037,0.11000000000,1
1355,12439,12454,0.05000000000,1
1356,11511,11564,0.12000000000,3
1357,12251,12235,0.10000000000,1
1358,12629,12628,0.33000000000,1
1359,11712,11694,0.11000000000,2
1360,12345,12344,0.20000000000,2
1361,11831,11832,0.50000000000,3
1362,11314,11320,0.06000000000,1
1363,12102,12068,0.03000000000,2
1364,12200,12184,0.07000000000,1
1365,14752,14753,0.14000000000,1
1366,12619,12642,0.25000000000,3
1368,12547,12623,0.21000000000,3
1369,12464,12505,0.15000000000,1
1370,12701,12703,0.07000000000,1
1371,14722,14723,1.78000000000,4
1372,11072,11055,0.06000000000,1
1373,15218,15216,0.12000000000,4
1374,11869,11984,0.16000000000,3
1375,12117,12149,0.14000000000,2
1376,12691,12696,0.91000000000,1
1377,14786,14790,0.18000000000,4
1378,11104,11242,0.40000000000,3
1379,12229,12240,0.08000000000,3
1380,11135,11133,0.12000000000,2
1381,14691,14690,0.39000000000,2
1382,11256,11279,0.08000000000,1
1383,12477,12488,0.05000000000,1
1384,12541,12507,0.18000000000,2
1385,11476,11418,0.12000000000,1
1386,11864,11964,0.38000000000,3
1387,11348,11276,0.17000000000,1
1388,11823,11731,0.32000000000,3
1389,11251,11226,0.07000000000,2
1390,11361,11399,0.11000000000,1
1391,12254,12357,0.35000000000,2
1392,11347,11331,0.08000000000,1
1393,11145,11141,0.09000000000,2
1394,11145,11146,0.08000000000,2
1395,14055,14052,0.19000000000,4
1396,12445,12464,0.04000000000,1
1397,12445,12460,0.47000000000,1
1398,12398,12392,0.06000000000,1
1399,11561,14787,0.08000000000,2
1400,11561,14785,0.15000000000,1
1401,12117,11825,1.02000000000,2
1402,11756,11680,0.23000000000,1
1403,11238,11204,0.10000000000,1
1404,12410,12420,0.06000000000,2
1405,11697,11647,0.14000000000,2
1406,11122,11110,0.21000000000,2
1407,12461,12351,0.41000000000,2
1408,12024,12066,0.23000000000,2
